,Code,Title,CRN,Course Time,Professor,WRIT,DIAP,FYS,SOPH,CBLR,CSE,Department,Course Code,Previous Professor,Previous Semester,Course Rating,Previous Professor Rating,Average Hours,Maximum Hours,Number of Respondents,Class Size,Same Professor
1442,LITR 0110A,Fiction I,26764,F 3-5:30p,S. Fields,1,0,0,0,0,0,LITR,0110A,C. Crews,Spring 2021,4.0,4.92,2.0,9.5,4,17,False
1443,LITR 0110A,Fiction I,18452,F 3-5:30p,S. Fields,1,0,0,0,0,0,LITR,0110A,C. Crews,Spring 2021,4.0,4.92,2.0,9.5,4,17,False
1444,LITR 0110B,Poetry I,15831,M 5:45-8:15p,L. Obi,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,False
1445,LITR 0110B,Poetry I,24662,F 3-5:30p,TBD,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,False
1446,LITR 0110B,Poetry I,15832,T 4-6:30p,T. Bolsover,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,False
1447,LITR 0110B,Poetry I,24663,T 4-6:30p,TBD,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,False
1448,LITR 0110B,Poetry I,15833,F 3-5:30p,C. Zimmerman,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,False
1449,LITR 0110B,Poetry I,24664,Th 6:45-9:15p,TBD,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,False
1450,LITR 0110B,Poetry I,18450,F 3-5:30p,K. Morris,1,0,0,0,0,0,LITR,0110B,K. Morris,Fall 2020,4.33,4.90,4.0,6.6,5,12,True
1451,LITR 0110E,Screenwriting I,18138,T 4-6:30p,S. Yim,1,0,0,0,0,0,LITR,0110E,L. Colella,Spring 2021,4.33,4.72,4.33,8.33,3,17,False
1452,LITR 0110E,Screenwriting I,24651,M 3-5:30p,L. Colella,1,0,0,0,0,0,LITR,0110E,L. Colella,Spring 2021,4.33,4.72,4.33,8.33,3,17,True
1453,LITR 0110E,Screenwriting I,27493,W 3-5:30p,TBD,1,0,0,0,0,0,LITR,0110E,L. Colella,Spring 2021,4.33,4.72,4.33,8.33,3,17,False
1454,LITR 0210A,Fiction Writing II,15812,T 4-6:30p,A. Colarusso,1,0,0,0,0,0,LITR,0210A,C. Unigwe,Spring 2017,4.38,4.58,4.5,7.79,14,15,False
1455,LITR 0210A,Fiction Writing II,24649,T 4-6:30p,A. Colarusso,1,0,0,0,0,0,LITR,0210A,C. Unigwe,Spring 2017,4.38,4.58,4.5,7.79,14,15,False
1456,LITR 0210A,Fiction Writing II,15813,T 6:45-9:15p,L. Retta,1,0,0,0,0,0,LITR,0210A,C. Unigwe,Spring 2017,4.38,4.58,4.5,7.79,14,15,False
1457,LITR 0210A,Fiction Writing II,24650,T 6:45-9:15p,TBD,1,0,0,0,0,0,LITR,0210A,C. Unigwe,Spring 2017,4.38,4.58,4.5,7.79,14,15,False
1458,LITR 0210B,Poetry Writing II,15834,T 4-6:30p,J. Gao,1,0,0,0,0,0,LITR,0210B,S. Williams,Spring 2010,4.03,4.48,2.46,4.09,13,13,False
1459,LITR 0210B,Poetry Writing II,24660,T 4-6:30p,TBD,1,0,0,0,0,0,LITR,0210B,S. Williams,Spring 2010,4.03,4.48,2.46,4.09,13,13,False
1460,LITR 0710,Writers on Writing Seminar,15816,Th 4-6:30p,E. Hunt,1,0,1,0,0,0,LITR,0710,S. Nakayasu,Spring 2018,4.37,4.70,5.93,8.0,14,14,False
1461,LITR 0710,Writers on Writing Seminar,24657,Th 4-6:30p,E. Sikelianos,1,0,1,0,0,0,LITR,0710,S. Nakayasu,Spring 2018,4.37,4.70,5.93,8.0,14,14,False
1462,LITR 1010A,Advanced Fiction,15808,W 3-5:30p,L. Baker,1,0,0,0,0,0,LITR,1010A,A. Aidoo,Fall 2008,3.61,3.59,,,9,10,False
1463,LITR 1010A,Advanced Fiction,26743,W 3-5:30p,C. Channer,1,0,0,0,0,0,LITR,1010A,A. Aidoo,Fall 2008,3.61,3.59,,,9,10,False
1464,LITR 1010E,Advanced Screenwriting,15814,M 3-5:30p,L. Colella,1,0,0,0,0,0,LITR,1010E,L. Colella,Fall 2020,4.48,4.71,5.0,10.57,7,12,True
1465,LITR 1200,Writers on Writing,15817,Th 4-6:30p,K. Mahajan,0,0,0,0,0,0,LITR,1200,C. Swensen,Fall 2020,3.84,4.42,6.5,11.13,8,14,False
1466,LITR 1200,Writers on Writing,24653,Th 4-6:30p,L. Hunt,0,0,0,0,0,0,LITR,1200,C. Swensen,Fall 2020,3.84,4.42,6.5,11.13,8,14,False
1467,MATH 0050,Analytic Geometry and Calculus,16889,TTh 2:30-3:50p,Sing/Hsu,0,0,0,0,0,0,MATH,0050,O. Cheng,Fall 2012,2.81,3.09,5.14,7.86,7,10,False
1468,MATH 0050,Analytic Geometry and Calculus,16890,Th 4-4:50p,TBD,0,0,0,0,0,0,MATH,0050,O. Cheng,Fall 2012,2.81,3.09,5.14,7.86,7,10,False
1469,MATH 0060,Analytic Geometry and Calculus,25889,MWF 2-2:50p,TBD,0,0,0,0,0,0,MATH,0060,G. Inchiostro,Spring 2020,4.34,4.71,1.5,2.5,4,20,False
1470,MATH 0060,Analytic Geometry and Calculus,25889,MWF 2-2:50p,TBD,0,0,0,0,0,0,MATH,0060,Constanze Dong-Li Liaw,Spring 2007,3.61,3.39,,,16,27,False
1471,MATH 0060,Analytic Geometry and Calculus,25890,Th 12-12:50p,TBD,0,0,0,0,0,0,MATH,0060,G. Inchiostro,Spring 2020,4.34,4.71,1.5,2.5,4,20,False
1472,MATH 0060,Analytic Geometry and Calculus,25890,Th 12-12:50p,TBD,0,0,0,0,0,0,MATH,0060,Constanze Dong-Li Liaw,Spring 2007,3.61,3.39,,,16,27,False
1473,MATH 0070,Calculus with Applications to Social Science,17513,MWF 9-9:50a,A. Landman,0,0,0,0,0,0,MATH,0070,D. Sinha,Fall 1999,3.8,4.29,,,10,13,False
1474,MATH 0090,"Introductory Calculus, Part I",17519,Course offered online,C. Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1475,MATH 0090,"Introductory Calculus, Part I",17519,Course offered online,C. Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1476,MATH 0090,"Introductory Calculus, Part I",17519,Course offered online,C. Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1477,MATH 0090,"Introductory Calculus, Part I",25894,MWF 9-9:50a,TBD,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1478,MATH 0090,"Introductory Calculus, Part I",25894,MWF 9-9:50a,TBD,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1479,MATH 0090,"Introductory Calculus, Part I",25894,MWF 9-9:50a,TBD,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1480,MATH 0090,"Introductory Calculus, Part I",25897,MWF 11-11:50a,Y. Hsu,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1481,MATH 0090,"Introductory Calculus, Part I",25897,MWF 11-11:50a,Y. Hsu,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1482,MATH 0090,"Introductory Calculus, Part I",25897,MWF 11-11:50a,Y. Hsu,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1483,MATH 0090,"Introductory Calculus, Part I",17523,T 9-10:20a,Lucas/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1484,MATH 0090,"Introductory Calculus, Part I",17523,T 9-10:20a,Lucas/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1485,MATH 0090,"Introductory Calculus, Part I",17523,T 9-10:20a,Lucas/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1486,MATH 0090,"Introductory Calculus, Part I",25898,T 9-10:20a,TBD,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1487,MATH 0090,"Introductory Calculus, Part I",25898,T 9-10:20a,TBD,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1488,MATH 0090,"Introductory Calculus, Part I",25898,T 9-10:20a,TBD,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1489,MATH 0090,"Introductory Calculus, Part I",17524,T 1-2:20p,Ahn/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1490,MATH 0090,"Introductory Calculus, Part I",17524,T 1-2:20p,Ahn/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1491,MATH 0090,"Introductory Calculus, Part I",17524,T 1-2:20p,Ahn/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1492,MATH 0090,"Introductory Calculus, Part I",25899,T 1-2:20p,TBD,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1493,MATH 0090,"Introductory Calculus, Part I",25899,T 1-2:20p,TBD,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1494,MATH 0090,"Introductory Calculus, Part I",25899,T 1-2:20p,TBD,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1495,MATH 0090,"Introductory Calculus, Part I",17525,T 1-2:20p,Obinna/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1496,MATH 0090,"Introductory Calculus, Part I",17525,T 1-2:20p,Obinna/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1497,MATH 0090,"Introductory Calculus, Part I",17525,T 1-2:20p,Obinna/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1498,MATH 0090,"Introductory Calculus, Part I",25900,T 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1499,MATH 0090,"Introductory Calculus, Part I",25900,T 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1500,MATH 0090,"Introductory Calculus, Part I",25900,T 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1501,MATH 0090,"Introductory Calculus, Part I",17526,T 4-5:20p,Lucas/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1502,MATH 0090,"Introductory Calculus, Part I",17526,T 4-5:20p,Lucas/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1503,MATH 0090,"Introductory Calculus, Part I",17526,T 4-5:20p,Lucas/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1504,MATH 0090,"Introductory Calculus, Part I",25901,T 6:40-8p,TBD,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1505,MATH 0090,"Introductory Calculus, Part I",25901,T 6:40-8p,TBD,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1506,MATH 0090,"Introductory Calculus, Part I",25901,T 6:40-8p,TBD,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1507,MATH 0090,"Introductory Calculus, Part I",17527,T 4-5:20p,Liu/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1508,MATH 0090,"Introductory Calculus, Part I",17527,T 4-5:20p,Liu/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1509,MATH 0090,"Introductory Calculus, Part I",17527,T 4-5:20p,Liu/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1510,MATH 0090,"Introductory Calculus, Part I",17528,T 4-5:20p,Backus/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1511,MATH 0090,"Introductory Calculus, Part I",17528,T 4-5:20p,Backus/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1512,MATH 0090,"Introductory Calculus, Part I",17528,T 4-5:20p,Backus/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1513,MATH 0090,"Introductory Calculus, Part I",17529,T 2:30-3:50p,Ahn/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1514,MATH 0090,"Introductory Calculus, Part I",17529,T 2:30-3:50p,Ahn/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1515,MATH 0090,"Introductory Calculus, Part I",17529,T 2:30-3:50p,Ahn/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1516,MATH 0090,"Introductory Calculus, Part I",17530,T 6:40-8p,Liu/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1517,MATH 0090,"Introductory Calculus, Part I",17530,T 6:40-8p,Liu/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1518,MATH 0090,"Introductory Calculus, Part I",17530,T 6:40-8p,Liu/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1519,MATH 0090,"Introductory Calculus, Part I",17701,T 6:40-8p,Backus/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1520,MATH 0090,"Introductory Calculus, Part I",17701,T 6:40-8p,Backus/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1521,MATH 0090,"Introductory Calculus, Part I",17701,T 6:40-8p,Backus/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1522,MATH 0090,"Introductory Calculus, Part I",17702,T 6:40-8p,Obinna/Daly,0,0,0,0,0,0,MATH,0090,S. Obinna,Fall 2019,3.25,3.33,2.8,5.4,5,17,False
1523,MATH 0090,"Introductory Calculus, Part I",17702,T 6:40-8p,Obinna/Daly,0,0,0,0,0,0,MATH,0090,Y. Yu,Fall 2006,3.35,3.73,,,14,27,False
1524,MATH 0090,"Introductory Calculus, Part I",17702,T 6:40-8p,Obinna/Daly,0,0,0,0,0,0,MATH,0090,Jones,Fall 2001,3.99,4.15,,,18,28,False
1525,MATH 0100,"Introductory Calculus, Part II",25915,MWF 9-9:50a,Z. Rao,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1526,MATH 0100,"Introductory Calculus, Part II",25915,MWF 9-9:50a,Z. Rao,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1527,MATH 0100,"Introductory Calculus, Part II",25915,MWF 9-9:50a,Z. Rao,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1528,MATH 0100,"Introductory Calculus, Part II",17536,Course offered online,Y. Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1529,MATH 0100,"Introductory Calculus, Part II",17536,Course offered online,Y. Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1530,MATH 0100,"Introductory Calculus, Part II",17536,Course offered online,Y. Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1531,MATH 0100,"Introductory Calculus, Part II",25916,MWF 11-11:50a,D. Katz,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1532,MATH 0100,"Introductory Calculus, Part II",25916,MWF 11-11:50a,D. Katz,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1533,MATH 0100,"Introductory Calculus, Part II",25916,MWF 11-11:50a,D. Katz,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1534,MATH 0100,"Introductory Calculus, Part II",25917,MWF 12-12:50p,A. Al Beaini,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1535,MATH 0100,"Introductory Calculus, Part II",25917,MWF 12-12:50p,A. Al Beaini,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1536,MATH 0100,"Introductory Calculus, Part II",25917,MWF 12-12:50p,A. Al Beaini,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1537,MATH 0100,"Introductory Calculus, Part II",25918,TTh 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1538,MATH 0100,"Introductory Calculus, Part II",25918,TTh 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1539,MATH 0100,"Introductory Calculus, Part II",25918,TTh 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1540,MATH 0100,"Introductory Calculus, Part II",17540,Th 9-10:20a,Feng/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1541,MATH 0100,"Introductory Calculus, Part II",17540,Th 9-10:20a,Feng/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1542,MATH 0100,"Introductory Calculus, Part II",17540,Th 9-10:20a,Feng/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1543,MATH 0100,"Introductory Calculus, Part II",25919,Th 9-10:20a,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1544,MATH 0100,"Introductory Calculus, Part II",25919,Th 9-10:20a,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1545,MATH 0100,"Introductory Calculus, Part II",25919,Th 9-10:20a,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1546,MATH 0100,"Introductory Calculus, Part II",17541,Th 9-10:20a,Creech/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1547,MATH 0100,"Introductory Calculus, Part II",17541,Th 9-10:20a,Creech/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1548,MATH 0100,"Introductory Calculus, Part II",17541,Th 9-10:20a,Creech/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1549,MATH 0100,"Introductory Calculus, Part II",25920,Th 9-10:20a,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1550,MATH 0100,"Introductory Calculus, Part II",25920,Th 9-10:20a,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1551,MATH 0100,"Introductory Calculus, Part II",25920,Th 9-10:20a,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1552,MATH 0100,"Introductory Calculus, Part II",17542,Th 9-10:20a,Chang-Lee/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1553,MATH 0100,"Introductory Calculus, Part II",17542,Th 9-10:20a,Chang-Lee/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1554,MATH 0100,"Introductory Calculus, Part II",17542,Th 9-10:20a,Chang-Lee/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1555,MATH 0100,"Introductory Calculus, Part II",25921,Th 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1556,MATH 0100,"Introductory Calculus, Part II",25921,Th 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1557,MATH 0100,"Introductory Calculus, Part II",25921,Th 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1558,MATH 0100,"Introductory Calculus, Part II",17543,Th 1-2:20p,Al Beaini/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1559,MATH 0100,"Introductory Calculus, Part II",17543,Th 1-2:20p,Al Beaini/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1560,MATH 0100,"Introductory Calculus, Part II",17543,Th 1-2:20p,Al Beaini/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1561,MATH 0100,"Introductory Calculus, Part II",25922,Th 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1562,MATH 0100,"Introductory Calculus, Part II",25922,Th 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1563,MATH 0100,"Introductory Calculus, Part II",25922,Th 1-2:20p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1564,MATH 0100,"Introductory Calculus, Part II",17544,Th 1-2:20p,Arena/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1565,MATH 0100,"Introductory Calculus, Part II",17544,Th 1-2:20p,Arena/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1566,MATH 0100,"Introductory Calculus, Part II",17544,Th 1-2:20p,Arena/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1567,MATH 0100,"Introductory Calculus, Part II",25923,Th 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1568,MATH 0100,"Introductory Calculus, Part II",25923,Th 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1569,MATH 0100,"Introductory Calculus, Part II",25923,Th 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1570,MATH 0100,"Introductory Calculus, Part II",17545,Th 1-2:20p,Tao/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1571,MATH 0100,"Introductory Calculus, Part II",17545,Th 1-2:20p,Tao/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1572,MATH 0100,"Introductory Calculus, Part II",17545,Th 1-2:20p,Tao/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1573,MATH 0100,"Introductory Calculus, Part II",25924,Th 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1574,MATH 0100,"Introductory Calculus, Part II",25924,Th 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1575,MATH 0100,"Introductory Calculus, Part II",25924,Th 2:30-3:50p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1576,MATH 0100,"Introductory Calculus, Part II",17546,Th 4-5:20p,Tao/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1577,MATH 0100,"Introductory Calculus, Part II",17546,Th 4-5:20p,Tao/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1578,MATH 0100,"Introductory Calculus, Part II",17546,Th 4-5:20p,Tao/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1579,MATH 0100,"Introductory Calculus, Part II",25925,Th 6:40-8p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1580,MATH 0100,"Introductory Calculus, Part II",25925,Th 6:40-8p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1581,MATH 0100,"Introductory Calculus, Part II",25925,Th 6:40-8p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1582,MATH 0100,"Introductory Calculus, Part II",17547,Th 4-5:20p,Gillman/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1583,MATH 0100,"Introductory Calculus, Part II",17547,Th 4-5:20p,Gillman/Hsu,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1584,MATH 0100,"Introductory Calculus, Part II",17547,Th 4-5:20p,Gillman/Hsu,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1585,MATH 0100,"Introductory Calculus, Part II",25926,Th 6:40-8p,TBD,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
1586,MATH 0100,"Introductory Calculus, Part II",25926,Th 6:40-8p,TBD,0,0,0,0,0,0,MATH,0100,Y. Yu,Spring 2007,4.13,3.96,,,10,23,False
1587,MATH 0100,"Introductory Calculus, Part II",25926,Th 6:40-8p,TBD,0,0,0,0,0,0,MATH,0100,Stojanovic,Fall 2001,3.08,3.09,,,9,18,False
1588,MATH 0100,"Introductory Calculus, Part II",17548,Th 4-5:20p,Chang-Lee/Hsu,0,0,0,0,0,0,MATH,0100,L. Baeza,Spring 2020,,(n/a),5.2,9.8,5,25,False
